Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date
5.0 out of 5 stars,Beth,https://www.amazon.com/gp/customer-reviews/RFA7YBK4QV5A5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Great value,These are delicious! A way better value than the small packages I can get locally. They came with ice packs to preserve the candy in warm weather shipping.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on August 27, 2019"
1.0 out of 5 stars,IANSMOMMA,https://www.amazon.com/gp/customer-reviews/RKSW92V46Y1XZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Candy was melted and was gritty,Candy was melted when it got delivered. Candy was gritty...waste of money,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on August 26, 2019"
5.0 out of 5 stars,"Susana (""Music Lover"")",https://www.amazon.com/gp/customer-reviews/R2A4XBL9RJNM4U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Love it!!,Love it!!,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on August 26, 2019"
5.0 out of 5 stars,Eric A. Kugler,https://www.amazon.com/gp/customer-reviews/RPNUXE11WLSAE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Just what it says,A perfect box of truffles for my wife to snack on and for me to occasionally steal.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on August 24, 2019"
1.0 out of 5 stars,Just Shoppin,https://www.amazon.com/gp/customer-reviews/R36GRHUD6J4BWC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Use more ice packs,"Chocolates arrived melted!
Box included only 1 melted ice pack",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on August 21, 2019"
5.0 out of 5 stars,joshua,https://www.amazon.com/gp/customer-reviews/RE058ELJ7QZPK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Good,Good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on August 18, 2019"
5.0 out of 5 stars,Leebra,https://www.amazon.com/gp/customer-reviews/R3JHEWIO146ZG3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Delicious sweet chocolate with a creamy center. Yummy,My daughter loves these chocolates. She was delighted with her “stash”.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on August 18, 2019"
5.0 out of 5 stars,TexasGal,https://www.amazon.com/gp/customer-reviews/RFOEQ4UZAYH02/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Yummy,Love these! Too fattening,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on August 16, 2019"
5.0 out of 5 stars,Kevin511,https://www.amazon.com/gp/customer-reviews/RQQ3B3OBXTXJ0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Shipped with ice pack in summer,Was worried they'd get to me melted but were shipped in a disposable cooler with an ice pack. Thank you,"https://images-na.ssl-images-amazon.com/images/I/71j+hlHP-QL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on August 15, 2019"
2.0 out of 5 stars,Joseph Wilson,https://www.amazon.com/gp/customer-reviews/R56J7DO9U7UVZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Don't order in the summer in Alabama,"I love these things, but I considered it an experiment to see if they could arrive in the summer in Alabama not melted. They're pretty melted. It came in a huge cooler thing with a cold pack and it didn't matter. Perks of living in Alabama, I guess :/ (It is in the upper 90s this week)",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on August 15, 2019"
5.0 out of 5 stars,BJ,https://www.amazon.com/gp/customer-reviews/RJLZDZBG81SH1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Excellent Product!,Meticulous packaging Fantastic Product . Will buy Again.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on August 4, 2019"
5.0 out of 5 stars,Brad Burnham,https://www.amazon.com/gp/customer-reviews/R1O3QWXP6HSL0C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Don't pay retail for this luxury.,Came quick tasted fresh.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on August 4, 2019"
5.0 out of 5 stars,Nadia Lundy,https://www.amazon.com/gp/customer-reviews/R3C6L17SG32YOT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," Great Product, Don’t Ship in Summer",Product was great but some of the items melted in transit into the box.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on July 26, 2019"
1.0 out of 5 stars,Reid Megason,https://www.amazon.com/gp/customer-reviews/RPQ4EJUI0R6I1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, They were all flat and melted...useless.,"The replacement package was delivered and pulled it off the porch less than 5 minutes after delivery. Once again, the cold packs inside were warm and all the chocolates were all so melted they are flat. I am very disappointed. I have ordered these before and all was fine. I want a full refund creditied to my bank account. I can' serve these at parties. Whoever ships these needs to understand they MUST stay cold or they melt. This was the second order, but I want a full refund on the first order that had the same issue.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on July 25, 2019"
2.0 out of 5 stars,Cheyenne,https://www.amazon.com/gp/customer-reviews/R2S0RW0Y5PZ4L5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, This is chocolate and it came late,My chocolate was melted because it was so late that even the chocolate exploded inside the box. So there was chocolate all over and it was all stuck together. I was shocked at what I saw especially since I gave this to someone as a birthday gift. Smh,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 22, 2019"
3.0 out of 5 stars,Paul Caballero,https://www.amazon.com/gp/customer-reviews/R11QZ73AONYRK6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Quality degraded due to heat.,"Yeah, probably not a good idea to order in the summer. Even though it was packed in ice chest and ice pack, they were still melted.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 22, 2019"
5.0 out of 5 stars,Alyssa Ross,https://www.amazon.com/gp/customer-reviews/R37ZY9RALYPWIW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Great packaging! They didn’t melt in transit!,My parents 50th anniversary was this summer and I had a candy bar at the party! Everyone LOVED these! I was thrilled with the packaging bc they didn’t melt in transit!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 22, 2019"
1.0 out of 5 stars,Candi S,https://www.amazon.com/gp/customer-reviews/R154XZ6Q2615V1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, They arrived melted!,"Do not buy in the summer. The ""cool pack"" was no longer frozen and the chocolates were ruined.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 19, 2019"
5.0 out of 5 stars,KERRY - Frankfort,https://www.amazon.com/gp/customer-reviews/R3DS8G4HZMNWW6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Packed in a cooler woo hoo,Absolutely amazed that Amazon shipped my chocolates in a cooler with an ice pack. Yay for Amazon!!! And for me,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 17, 2019"
3.0 out of 5 stars,DHess,https://www.amazon.com/gp/customer-reviews/R9FAUV8UU3JD2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, The Lindt LINDOR Dark Chocolate Truffles were delivered in poor condition,The Lindt LINDOR Dark Chocolate Truffles were delivered in poor condition where the inside of the package was wet and the product was completely melted. This was a gift and not receive well.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on July 17, 2019"
5.0 out of 5 stars,Jessica Amanda Salmonson,https://www.amazon.com/gp/customer-reviews/RG0JJ71C2JJUJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Tastes Like Much More Expensive Chocolates,"One of the smoothest chocolates available affordably. I'm not supposed to eat sugar. But others in the household can, and I sneak one now and then. I wouldn't do it if it weren't REALLY good.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/2c8bf8fa-7b19-4504-967b-12d51c3aea2e._CR0,0,480,480_SX48_.jpg","Reviewed in the United States on July 17, 2019"
5.0 out of 5 stars,regena,https://www.amazon.com/gp/customer-reviews/R3UD797Q7OXQUB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Delicious,Absolutely wonderful,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on July 17, 2019"
5.0 out of 5 stars,NorieMimi,https://www.amazon.com/gp/customer-reviews/R2SWM1U565MMZ6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Great taste & heart smart !,"For me, there is nothing better than great dark chocolate. This meets and exceeds my expectations.
As I age ( hrumph ) I realize too, that the darker the chocolate the better for my heart !",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on July 13, 2019"
5.0 out of 5 stars,Lorry,https://www.amazon.com/gp/customer-reviews/R34NDMDAEPTCO6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Decadent Chocolates,"These chocolates are decadent! Flavorful, melt in your mouth, hard to eat just one of a kind chocolates! They arrived packaged in a styrofoam cooler with blue ice to keep from melting. I was very impressed with the care taken in packaging!",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on July 13, 2019"
5.0 out of 5 stars,Jenny J,https://www.amazon.com/gp/customer-reviews/R13JS6B9PKQP8X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Impressive!!,"I went through the reviews before purchasing and I was really on the fence about getting especially with the Texas heat. I was thrilled to see the package had come in early. Upon opening it I noticed the ice had already melted so I was a little concerned. The chocolates were PERFECT!!! They weren't discolored, melted or any other imperfections. I will definitely order some more after I finish these.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 12, 2019"
5.0 out of 5 stars,Tiffanie,https://www.amazon.com/gp/customer-reviews/R254LE9LDWTPWD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, .,One of my favorite dark chocolates,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 12, 2019"
5.0 out of 5 stars,Karen H,https://www.amazon.com/gp/customer-reviews/R1THZA3YJITCV1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Arrived undamaged and ultra yummy.,Packed properly. Received cooled with ice packs. Also quick shipping. Price much more reasonable than a few other sellers.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 11, 2019"
5.0 out of 5 stars,PaulH,https://www.amazon.com/gp/customer-reviews/R2DG4YXQ6VKJFQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, It came in a bigger than expected box but that was a good thing,"I know lots of folks sometimes make fun of Amazon for sending a small item in a larger than expected box. They did that on this order but it was good thing.

A few weeks ago (just as the heat was coming) I had ordered some of the Lindt chocolate ,although I had become concerned that by the time it arrived it might be a puddle of chocolate.

Came home and found a box from Amazon in my lobby. As hinted, it was larger than I had expected, and fantasized that maybe they sent me two instead of one. Brought it upstairs and opened the top and saw a large flat piece of styrofoam. Hmm, I thought Amazon didn't pick things in styrofoam anymore (using air bubble and paper). I took the styrofoam sheet out of the box and got a surprise. It wasn't packing material, it was the lid to a cooler (styrofoam box) that had one of those cooling packs and my chocolate in it. So my chocolate was not in a puddle, but in good shape, and ready to help satisfy my chocoholic needs. :-)","https://images-na.ssl-images-amazon.com/images/I/71aFUpepkpL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 10, 2019"
5.0 out of 5 stars,Abdulaziz A Alfayyadh,https://www.amazon.com/gp/customer-reviews/R3ONOBMYSSHN1W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, good,thanks,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 9, 2019"
1.0 out of 5 stars,Leila,https://www.amazon.com/gp/customer-reviews/R2TDX1BR0YP6S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Past orders were fine,"Came damaged and inedible,completely melted.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on July 6, 2019"
5.0 out of 5 stars,Dr MH,https://www.amazon.com/gp/customer-reviews/R1INHLSCYI5HEK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Exquisite,"One of my favorites. As the chocolate melts in the mouth, the texture and special flavor are exquisite.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on July 6, 2019"
1.0 out of 5 stars,Susan Bedard,https://www.amazon.com/gp/customer-reviews/R1DOJ3O253WGKI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Arrived melted. Ugh,"I love these chocolates, but I prefer them whole. The whole box was melted. Ugh ugh. Can I get a refund?? Please!!",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on July 5, 2019"
1.0 out of 5 stars,Ampy,https://www.amazon.com/gp/customer-reviews/R3DJYTW8ME9EW0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Chocolate CARNAGE,Carnage. Box is completely melted. Slow shipping and they arrived melted to oblivion,"https://images-na.ssl-images-amazon.com/images/I/71HgPzTRYJL.88.jpg  
","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ebcf9531-672d-423b-bdb8-5ce41619833d._CR0,0,375,375_SX48_.jpg","Reviewed in the United States on July 4, 2019"
5.0 out of 5 stars,Brenda English,https://www.amazon.com/gp/customer-reviews/R33C9B6Z053MJR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," Lindt LINDOR Dark Chocolate Truffles,",yumm,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 4, 2019"
1.0 out of 5 stars,craig m.,https://www.amazon.com/gp/customer-reviews/R25TYTQ7U887S1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Shipping is not good at all.,I answered the door to get a case of liquid chocolate.....hot and completely destroyed. Not happy.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 3, 2019"
5.0 out of 5 stars,Megan,https://www.amazon.com/gp/customer-reviews/R2TKEJG9HJ1LT4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Yummm,"Perfect size, gave these as stocking stuffers for Christmas and my family was blown away! This is my favorite flavor, they melt in your mouth and are just the right amount of sweetness. These are just wonderful. Highly recommended as a gift, or as a treat for yourself!",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on July 2, 2019"
5.0 out of 5 stars,Northern Amazon shopper,https://www.amazon.com/gp/customer-reviews/RO937APNKGP4X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Nice,Nice As expected.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 29, 2019"
5.0 out of 5 stars,Mary,https://www.amazon.com/gp/customer-reviews/R34DHTUFI0BXX3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Best candy around,Delicious as usual,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 29, 2019"
5.0 out of 5 stars,mk campbell,https://www.amazon.com/gp/customer-reviews/R1UO5V6IHDAWBN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Perfect Present!,"Bought for my dark chocolate loving mother for her birthday. She demolished it in a couple weeks. All was fresh, packaging was intact, and was enjoyed by the whole household.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 26, 2019"
